"Date","data"
1886-10-01,13.210838710848
1886-11-01,7.352640000864
1886-12-01,5.777651612736
1887-01-01,4.163922580896
1887-02-01,2.9808
1887-03-01,2.0401548387264
1887-04-01,1.5119999999136
1887-05-01,1.563561290448
1887-06-01,2.1686400000864
1887-07-01,6.864619355424
1887-08-01,23.996903225472
1887-09-01,25.315200000864
1887-10-01,15.217548387264
1887-11-01,8.639999999136
1887-12-01,6.04521290448
1888-01-01,4.623793549056
1888-02-01,3.128914285344
1888-03-01,2.1237677419104
1888-04-01,1.6934399999136
1888-05-01,1.4799483870048
1888-06-01,1.5897599999136
1888-07-01,3.536825806368
1888-08-01,14.883096774528
1888-09-01,16.3296
1888-10-01,9.782709676416
1888-11-01,5.08032
1888-12-01,3.637161289152
1889-01-01,2.5418322580896
1889-02-01,1.7403428570688
1889-03-01,1.387974193632
1889-04-01,1.1750399999136
1889-05-01,1.0702451612736
1889-06-01,1.1577600000864
1889-07-01,4.197367742688
1889-08-01,18.645677419104
1889-09-01,22.377599999136
1889-10-01,14.71587096816
1889-11-01,7.456320000864
1889-12-01,4.799380644576
1890-01-01,3.670606450944
1890-02-01,2.3698285714656
1890-03-01,1.638812903184
1890-04-01,1.2355200000864
1890-05-01,1.0618838710848
1890-06-01,1.3823999999136
1890-07-01,4.908077419104
1890-08-01,21.57212903184
1890-09-01,23.673599999136
1890-10-01,17.893161289152
1890-11-01,10.6272
1890-12-01,6.571974193632
1891-01-01,4.740851612736
1891-02-01,3.147428570688
1891-03-01,1.9481806450944
1891-04-01,1.47744
1891-05-01,1.3545290323584
1891-06-01,2.69568
1891-07-01,4.774296774528
1891-08-01,18.22761290448
1891-09-01,22.118399999136
1891-10-01,16.47174193632
1891-11-01,10.6272
1891-12-01,6.321135482784
1892-01-01,4.34787096816
1892-02-01,3.119657143968
1892-03-01,1.9314580644576
1892-04-01,1.37376
1892-05-01,1.120412903184
1892-06-01,1.19232
1892-07-01,4.715767742688
1892-08-01,19.89987096816
1892-09-01,27.30239999136
1892-10-01,19.81625806368
1892-11-01,10.713599999136
1892-12-01,6.990038710848
1893-01-01,5.568619355424
1893-02-01,4.813714285344
1893-03-01,4.214090323584
1893-04-01,3.775680000864
1893-05-01,2.240825806368
1893-06-01,1.8230399999136
1893-07-01,4.122116129952
1893-08-01,18.729290323584
1893-09-01,20.563199999136
1893-10-01,16.638967742688
1893-11-01,9.3312
1893-12-01,5.894709676416
1894-01-01,4.506735482784
1894-02-01,3.249257143968
1894-03-01,2.0568774193632
1894-04-01,1.5984000000864
1894-05-01,1.546838709552
1894-06-01,1.8576000000864
1894-07-01,6.39638709552
1894-08-01,21.822967742688
1894-09-01,24.796800000864
1894-10-01,20.234322580896
1894-11-01,10.713599999136
1894-12-01,7.291045161792
1895-01-01,5.668954838208
1895-02-01,4.674857143968
1895-03-01,3.938167742688
1895-04-01,2.946240000864
1895-05-01,2.3578838710848
1895-06-01,2.2464000000864
1895-07-01,6.48
1895-08-01,24.331354838208
1895-09-01,23.414399999136
1895-10-01,14.63225806368
1895-11-01,9.158399999136
1895-12-01,7.073651612736
1896-01-01,5.367948387264
1896-02-01,4.4712
1896-03-01,3.152206450944
1896-04-01,2.30688
1896-05-01,1.989987096816
1896-06-01,2.0044799999136
1896-07-01,5.936516129952
1896-08-01,18.311225806368
1896-09-01,24.1056
1896-10-01,15.719225806368
1896-11-01,1.1231999999136
1896-12-01,9.197419355424
1897-01-01,5.852903225472
1897-02-01,4.526742856032
1897-03-01,3.377961289152
1897-04-01,2.38464
1897-05-01,2.0234322580896
1897-06-01,2.3328
1897-07-01,4.816103225472
1897-08-01,15.886451612736
1897-09-01,20.390400000864
1897-10-01,13.712516129952
1897-11-01,7.128
1897-12-01,4.874632257312
1898-01-01,3.888
1898-02-01,3.0456
1898-03-01,2.0317935482784
1898-04-01,1.5552
1898-05-01,1.3294451612736
1898-06-01,1.3132800000864
1898-07-01,3.344516129952
1898-08-01,20.317935482784
1898-09-01,23.328
1898-10-01,16.806193549056
1898-11-01,9.763200000864
1898-12-01,6.806090323584
1899-01-01,5.050219355424
1899-02-01,4.304571429312
1899-03-01,3.612077419104
1899-04-01,2.5833600000864
1899-05-01,1.8562064517216
1899-06-01,1.8144
1899-07-01,4.021780644576
1899-08-01,12.374709676416
1899-09-01,14.601599999136
1899-10-01,8.61212903184
1899-11-01,4.294080000864
1899-12-01,2.809393549056
1900-01-01,1.7893161289152
1900-02-01,1.3608
1900-03-01,1.045161290448
1900-04-01,0.88128
1900-05-01,0.8862967742688
1900-06-01,1.21824
1900-07-01,3.22745806368
1900-08-01,18.562064517216
1900-09-01,18.576000000864
1900-10-01,13.210838710848
1900-11-01,6.238080000864
1900-12-01,4.214090323584
1901-01-01,3.135483870048
1901-02-01,2.1754285714656
1901-03-01,1.6137290323584
1901-04-01,1.2527999999136
1901-05-01,1.2625548387264
1901-06-01,1.39968
1901-07-01,4.448206450944
1901-08-01,17.22425806368
1901-09-01,20.303999999136
1901-10-01,11.120516129952
1901-11-01,6.24672
1901-12-01,4.130477419104
1902-01-01,2.759225806368
1902-02-01,1.8329142856032
1902-03-01,1.3963354838208
1902-04-01,1.2096000000864
1902-05-01,1.1120516129952
1902-06-01,1.2614400000864
1902-07-01,2.859561289152
1902-08-01,9.281032257312
1902-09-01,15.897599999136
1902-10-01,11.873032257312
1902-11-01,5.88384
1902-12-01,3.678967742688
1903-01-01,2.901367742688
1903-02-01,1.9995428570688
1903-03-01,1.3963354838208
1903-04-01,1.0713599999136
1903-05-01,1.045161290448
1903-06-01,2.04768
1903-07-01,4.172283870048
1903-08-01,14.799483870048
1903-09-01,21.427200000864
1903-10-01,15.552
